product_id,name,category,brand,price,tags
2511,PageTurner Electronics Item 2511,Electronics,PageTurner,25.76,Discounted|Mid-Range|Winter Wear
2512,DriveMax Electronics Item 2512,Electronics,DriveMax,18.98,Budget|Premium|Summer Wear
2513,TechNova Home & Kitchen Item 2513,Home & Kitchen,TechNova,7.2,Budget|Premium
2514,PureSkin Health & Wellness Item 2514,Health & Wellness,PureSkin,3.9,Budget|Eco-Friendly
2515,ReadMore Toys & Games Item 2515,Toys & Games,ReadMore,32.14,Mid-Range|New Arrival
2516,AutoPro Toys & Games Item 2516,Toys & Games,AutoPro,33.04,Mid-Range
2517,TrailBlaze Home & Kitchen Item 2517,Home & Kitchen,TrailBlaze,16.47,Budget|Organic
2518,GlowUp Clothing Item 2518,Clothing,GlowUp,35.0,Mid-Range|Organic
2519,DriveMax Grocery Item 2519,Grocery,DriveMax,16.61,Budget|Handmade
2520,FreshPick Automotive Item 2520,Automotive,FreshPick,98.61,Budget|Mid-Range|Premium
2521,UrbanEdge Grocery Item 2521,Grocery,UrbanEdge,51.15,Mid-Range
2522,TrailBlaze Health & Wellness Item 2522,Health & Wellness,TrailBlaze,33.06,Discounted|Limited Edition|Mid-Range
2523,FunZone Books Item 2523,Books,FunZone,7.41,Budget|Winter Wear
2524,WellnessHub Books Item 2524,Books,WellnessHub,61.43,Handmade|Locally Made|Mid-Range
2525,HomeHaven Electronics Item 2525,Electronics,HomeHaven,31.04,Imported|Mid-Range
2526,PlayStar Clothing Item 2526,Clothing,PlayStar,2.2,Budget
2527,AutoPro Electronics Item 2527,Electronics,AutoPro,50.66,Mid-Range
2528,PageTurner Automotive Item 2528,Automotive,PageTurner,8.47,Budget|Trending
2529,TrailBlaze Toys & Games Item 2529,Toys & Games,TrailBlaze,151.39,Budget|Premium|Winter Wear
2530,PureSkin Electronics Item 2530,Electronics,PureSkin,131.71,Premium
2531,HomeHaven Automotive Item 2531,Automotive,HomeHaven,105.43,Locally Made|New Arrival|Premium
2532,AutoPro Toys & Games Item 2532,Toys & Games,AutoPro,74.89,Mid-Range
2533,UrbanEdge Automotive Item 2533,Automotive,UrbanEdge,102.85,Premium
2534,PlayStar Clothing Item 2534,Clothing,PlayStar,15.65,Budget
2535,ComfortPlus Beauty Item 2535,Beauty,ComfortPlus,53.87,Cruelty-Free|Mid-Range|Winter Wear
2536,ComfortPlus Health & Wellness Item 2536,Health & Wellness,ComfortPlus,56.34,Discounted|Mid-Range|Trending
2537,ActivePeak Books Item 2537,Books,ActivePeak,9.46,Budget|Handmade
2538,FreshPick Electronics Item 2538,Electronics,FreshPick,50.4,Mid-Range|Winter Wear
2539,UrbanEdge Beauty Item 2539,Beauty,UrbanEdge,70.91,Cruelty-Free|Mid-Range
2540,FunZone Health & Wellness Item 2540,Health & Wellness,FunZone,5.57,Budget|Cruelty-Free
2541,DriveMax Electronics Item 2541,Electronics,DriveMax,29.44,Mid-Range
2542,FreshPick Grocery Item 2542,Grocery,FreshPick,138.55,Premium
2543,TechNova Beauty Item 2543,Beauty,TechNova,37.84,Mid-Range
2544,AutoPro Electronics Item 2544,Electronics,AutoPro,7.36,Budget|Summer Wear
2545,UrbanEdge Sports & Outdoors Item 2545,Sports & Outdoors,UrbanEdge,11.75,Budget
2546,ElectraWave Health & Wellness Item 2546,Health & Wellness,ElectraWave,120.96,Imported|Organic|Premium
2547,ActivePeak Toys & Games Item 2547,Toys & Games,ActivePeak,48.95,Handmade|Mid-Range|Summer Wear
2548,StyleCraft Automotive Item 2548,Automotive,StyleCraft,10.08,Budget|Premium|Trending
2549,FreshPick Clothing Item 2549,Clothing,FreshPick,10.51,Budget|Organic
2550,TrailBlaze Books Item 2550,Books,TrailBlaze,10.16,Best Seller|Budget|Eco-Friendly
2551,PureSkin Beauty Item 2551,Beauty,PureSkin,10.53,Budget|Eco-Friendly
2552,StyleCraft Grocery Item 2552,Grocery,StyleCraft,133.93,Premium
2553,PureSkin Sports & Outdoors Item 2553,Sports & Outdoors,PureSkin,19.67,Budget|Organic|Trending
2554,FreshPick Books Item 2554,Books,FreshPick,5.07,Budget|Eco-Friendly|Imported
2555,UrbanEdge Electronics Item 2555,Electronics,UrbanEdge,43.02,Handmade|Mid-Range
2556,ElectraWave Electronics Item 2556,Electronics,ElectraWave,14.9,Best Seller|Budget
2557,HomeHaven Beauty Item 2557,Beauty,HomeHaven,11.99,Budget
2558,PlayStar Home & Kitchen Item 2558,Home & Kitchen,PlayStar,199.25,Mid-Range|Premium
2559,GlowUp Beauty Item 2559,Beauty,GlowUp,192.18,Premium|Summer Wear
2560,WellnessHub Beauty Item 2560,Beauty,WellnessHub,68.04,Cruelty-Free|Mid-Range
2561,StyleCraft Grocery Item 2561,Grocery,StyleCraft,59.34,Eco-Friendly|Mid-Range|Organic
2562,FunZone Sports & Outdoors Item 2562,Sports & Outdoors,FunZone,29.65,Locally Made|Mid-Range|New Arrival
2563,TrailBlaze Beauty Item 2563,Beauty,TrailBlaze,7.95,Budget|Mid-Range
2564,AutoPro Sports & Outdoors Item 2564,Sports & Outdoors,AutoPro,40.03,Best Seller|Mid-Range|Premium
2565,PlayStar Toys & Games Item 2565,Toys & Games,PlayStar,5.08,Budget|Eco-Friendly|Locally Made
2566,WellnessHub Automotive Item 2566,Automotive,WellnessHub,55.37,Mid-Range|Winter Wear
2567,PureSkin Health & Wellness Item 2567,Health & Wellness,PureSkin,58.57,Mid-Range
2568,PageTurner Beauty Item 2568,Beauty,PageTurner,26.7,Mid-Range
2569,TechNova Electronics Item 2569,Electronics,TechNova,61.14,Best Seller|Mid-Range
2570,AutoPro Electronics Item 2570,Electronics,AutoPro,66.05,Mid-Range|New Arrival|Trending
2571,DriveMax Beauty Item 2571,Beauty,DriveMax,16.61,Budget
2572,DriveMax Electronics Item 2572,Electronics,DriveMax,8.02,Budget
2573,ElectraWave Toys & Games Item 2573,Toys & Games,ElectraWave,166.29,Premium
2574,ActivePeak Sports & Outdoors Item 2574,Sports & Outdoors,ActivePeak,6.42,Budget
2575,ActivePeak Beauty Item 2575,Beauty,ActivePeak,10.24,Budget
2576,FreshPick Beauty Item 2576,Beauty,FreshPick,30.81,Mid-Range
2577,TrailBlaze Health & Wellness Item 2577,Health & Wellness,TrailBlaze,13.86,Budget|Discounted
2578,GlowUp Sports & Outdoors Item 2578,Sports & Outdoors,GlowUp,22.92,Budget
2579,AutoPro Home & Kitchen Item 2579,Home & Kitchen,AutoPro,104.83,Budget|Premium|Trending
2580,StyleCraft Health & Wellness Item 2580,Health & Wellness,StyleCraft,78.46,Mid-Range
2581,DriveMax Beauty Item 2581,Beauty,DriveMax,4.19,Budget|Discounted
2582,PageTurner Beauty Item 2582,Beauty,PageTurner,9.16,Budget
2583,TechNova Sports & Outdoors Item 2583,Sports & Outdoors,TechNova,47.66,Imported|Mid-Range
2584,WellnessHub Health & Wellness Item 2584,Health & Wellness,WellnessHub,218.23,Premium
2585,StyleCraft Sports & Outdoors Item 2585,Sports & Outdoors,StyleCraft,24.65,Budget|Locally Made|Summer Wear
2586,ComfortPlus Electronics Item 2586,Electronics,ComfortPlus,8.75,Budget|Eco-Friendly
2587,HomeHaven Grocery Item 2587,Grocery,HomeHaven,10.83,Best Seller|Budget|Discounted
2588,VitaLife Grocery Item 2588,Grocery,VitaLife,4.43,Budget|Mid-Range
2589,DriveMax Home & Kitchen Item 2589,Home & Kitchen,DriveMax,40.21,Discounted|Mid-Range
2590,ActivePeak Sports & Outdoors Item 2590,Sports & Outdoors,ActivePeak,47.78,Mid-Range
2591,ActivePeak Home & Kitchen Item 2591,Home & Kitchen,ActivePeak,17.2,Budget|Locally Made|Winter Wear
2592,WellnessHub Books Item 2592,Books,WellnessHub,69.18,Mid-Range
2593,TechNova Beauty Item 2593,Beauty,TechNova,137.8,Premium
2594,ComfortPlus Health & Wellness Item 2594,Health & Wellness,ComfortPlus,81.15,Mid-Range
2595,ActivePeak Home & Kitchen Item 2595,Home & Kitchen,ActivePeak,139.39,Discounted|Premium|Summer Wear
2596,AutoPro Clothing Item 2596,Clothing,AutoPro,36.63,Mid-Range
2597,TrailBlaze Grocery Item 2597,Grocery,TrailBlaze,108.51,Budget|Imported|Premium
2598,GlowUp Grocery Item 2598,Grocery,GlowUp,2.63,Budget|Cruelty-Free|Mid-Range
2599,PureSkin Electronics Item 2599,Electronics,PureSkin,22.85,Budget|Imported|Trending
2600,ReadMore Electronics Item 2600,Electronics,ReadMore,22.09,Budget
2601,DriveMax Beauty Item 2601,Beauty,DriveMax,18.66,Budget
2602,StyleCraft Grocery Item 2602,Grocery,StyleCraft,39.86,Eco-Friendly|Mid-Range
2603,FreshPick Beauty Item 2603,Beauty,FreshPick,11.34,Budget
2604,PureSkin Grocery Item 2604,Grocery,PureSkin,49.18,Handmade|Mid-Range|Winter Wear
2605,ReadMore Electronics Item 2605,Electronics,ReadMore,367.72,Premium
2606,StyleCraft Clothing Item 2606,Clothing,StyleCraft,107.47,Organic|Premium|Summer Wear
2607,PlayStar Clothing Item 2607,Clothing,PlayStar,130.36,Premium
2608,StyleCraft Beauty Item 2608,Beauty,StyleCraft,58.06,Cruelty-Free|Handmade|Mid-Range
2609,FreshPick Home & Kitchen Item 2609,Home & Kitchen,FreshPick,36.51,Cruelty-Free|Mid-Range
2610,ComfortPlus Beauty Item 2610,Beauty,ComfortPlus,1028.57,Premium|Summer Wear
2611,TrailBlaze Clothing Item 2611,Clothing,TrailBlaze,9.06,Budget|Organic|Premium
2612,ActivePeak Grocery Item 2612,Grocery,ActivePeak,52.04,Mid-Range|Winter Wear
2613,FunZone Health & Wellness Item 2613,Health & Wellness,FunZone,15.87,Budget|New Arrival|Trending
2614,HomeHaven Health & Wellness Item 2614,Health & Wellness,HomeHaven,118.82,Budget|Premium
2615,PureSkin Electronics Item 2615,Electronics,PureSkin,17.03,Budget|Organic|Summer Wear
2616,StyleCraft Health & Wellness Item 2616,Health & Wellness,StyleCraft,6.24,Budget|Summer Wear|Winter Wear
2617,GlowUp Clothing Item 2617,Clothing,GlowUp,54.16,Best Seller|Mid-Range
2618,UrbanEdge Automotive Item 2618,Automotive,UrbanEdge,21.54,Budget|Premium
2619,DriveMax Electronics Item 2619,Electronics,DriveMax,20.24,Budget|Trending
2620,UrbanEdge Grocery Item 2620,Grocery,UrbanEdge,25.25,Mid-Range
2621,FreshPick Books Item 2621,Books,FreshPick,215.75,Imported|Premium
2622,UrbanEdge Books Item 2622,Books,UrbanEdge,18.36,Budget|Mid-Range|Organic
2623,StyleCraft Automotive Item 2623,Automotive,StyleCraft,39.79,Limited Edition|Mid-Range|Summer Wear
2624,DriveMax Books Item 2624,Books,DriveMax,8.44,Best Seller|Budget|Trending
2625,StyleCraft Toys & Games Item 2625,Toys & Games,StyleCraft,31.58,Limited Edition|Mid-Range|Trending
2626,DriveMax Home & Kitchen Item 2626,Home & Kitchen,DriveMax,38.82,Locally Made|Mid-Range|Organic
2627,UrbanEdge Clothing Item 2627,Clothing,UrbanEdge,8.44,Budget
2628,AutoPro Home & Kitchen Item 2628,Home & Kitchen,AutoPro,57.09,Mid-Range
2629,VitaLife Health & Wellness Item 2629,Health & Wellness,VitaLife,53.38,Limited Edition|Mid-Range
2630,UrbanEdge Health & Wellness Item 2630,Health & Wellness,UrbanEdge,13.83,Best Seller|Budget
2631,TechNova Sports & Outdoors Item 2631,Sports & Outdoors,TechNova,30.87,Mid-Range
2632,FreshPick Toys & Games Item 2632,Toys & Games,FreshPick,4.61,Budget|Summer Wear
2633,PlayStar Sports & Outdoors Item 2633,Sports & Outdoors,PlayStar,11.82,Budget|New Arrival
2634,GlowUp Beauty Item 2634,Beauty,GlowUp,32.05,Mid-Range
2635,PlayStar Books Item 2635,Books,PlayStar,85.87,Best Seller|Budget|Mid-Range
2636,FreshPick Electronics Item 2636,Electronics,FreshPick,62.61,Discounted|Mid-Range|New Arrival
2637,ReadMore Electronics Item 2637,Electronics,ReadMore,29.86,Mid-Range|New Arrival|Organic
2638,PureSkin Home & Kitchen Item 2638,Home & Kitchen,PureSkin,86.85,Imported|Mid-Range
2639,ComfortPlus Books Item 2639,Books,ComfortPlus,60.09,Cruelty-Free|Mid-Range|Premium
2640,ComfortPlus Electronics Item 2640,Electronics,ComfortPlus,42.43,Mid-Range
2641,TechNova Grocery Item 2641,Grocery,TechNova,11.22,Budget
2642,PlayStar Sports & Outdoors Item 2642,Sports & Outdoors,PlayStar,53.03,Mid-Range
2643,ActivePeak Grocery Item 2643,Grocery,ActivePeak,177.55,Discounted|Mid-Range|Premium
2644,ElectraWave Health & Wellness Item 2644,Health & Wellness,ElectraWave,100.38,Limited Edition|Premium
2645,TechNova Health & Wellness Item 2645,Health & Wellness,TechNova,174.33,Premium
2646,GlowUp Clothing Item 2646,Clothing,GlowUp,13.77,Budget|Summer Wear
2647,VitaLife Health & Wellness Item 2647,Health & Wellness,VitaLife,83.35,Mid-Range
2648,TrailBlaze Sports & Outdoors Item 2648,Sports & Outdoors,TrailBlaze,40.59,Mid-Range|Organic
2649,ActivePeak Automotive Item 2649,Automotive,ActivePeak,41.83,Mid-Range
2650,ComfortPlus Beauty Item 2650,Beauty,ComfortPlus,108.95,Premium
2651,HomeHaven Books Item 2651,Books,HomeHaven,6.25,Budget
2652,PureSkin Home & Kitchen Item 2652,Home & Kitchen,PureSkin,94.54,Budget|Mid-Range|Trending
2653,PureSkin Health & Wellness Item 2653,Health & Wellness,PureSkin,58.41,Mid-Range|New Arrival
2654,ElectraWave Sports & Outdoors Item 2654,Sports & Outdoors,ElectraWave,79.55,Cruelty-Free|Mid-Range|New Arrival
2655,VitaLife Grocery Item 2655,Grocery,VitaLife,33.45,Discounted|Mid-Range
2656,ComfortPlus Automotive Item 2656,Automotive,ComfortPlus,8.23,Budget|Organic
2657,WellnessHub Toys & Games Item 2657,Toys & Games,WellnessHub,11.25,Budget|Limited Edition|Trending
2658,TrailBlaze Sports & Outdoors Item 2658,Sports & Outdoors,TrailBlaze,24.31,Budget|Locally Made
2659,UrbanEdge Electronics Item 2659,Electronics,UrbanEdge,24.88,Best Seller|Budget
2660,ActivePeak Sports & Outdoors Item 2660,Sports & Outdoors,ActivePeak,1.99,Budget|Discounted|Limited Edition
2661,AutoPro Home & Kitchen Item 2661,Home & Kitchen,AutoPro,78.54,Handmade|Mid-Range
2662,VitaLife Home & Kitchen Item 2662,Home & Kitchen,VitaLife,268.67,Limited Edition|New Arrival|Premium
2663,ReadMore Health & Wellness Item 2663,Health & Wellness,ReadMore,20.01,Budget|Cruelty-Free|Limited Edition
2664,ElectraWave Home & Kitchen Item 2664,Home & Kitchen,ElectraWave,13.2,Budget
2665,GlowUp Books Item 2665,Books,GlowUp,9.83,Budget|Cruelty-Free|Organic
2666,FreshPick Grocery Item 2666,Grocery,FreshPick,51.03,Mid-Range
2667,ElectraWave Toys & Games Item 2667,Toys & Games,ElectraWave,238.49,Organic|Premium
2668,DriveMax Home & Kitchen Item 2668,Home & Kitchen,DriveMax,33.33,Mid-Range|Trending
2669,PureSkin Sports & Outdoors Item 2669,Sports & Outdoors,PureSkin,28.08,Mid-Range
2670,StyleCraft Clothing Item 2670,Clothing,StyleCraft,61.17,Mid-Range
2671,StyleCraft Grocery Item 2671,Grocery,StyleCraft,72.01,Imported|Mid-Range
2672,TechNova Beauty Item 2672,Beauty,TechNova,26.24,Mid-Range
2673,FreshPick Clothing Item 2673,Clothing,FreshPick,840.08,Eco-Friendly|Imported|Premium
2674,DriveMax Toys & Games Item 2674,Toys & Games,DriveMax,64.93,Best Seller|Mid-Range
2675,WellnessHub Toys & Games Item 2675,Toys & Games,WellnessHub,31.08,Mid-Range
2676,UrbanEdge Grocery Item 2676,Grocery,UrbanEdge,6.61,Budget
2677,TrailBlaze Health & Wellness Item 2677,Health & Wellness,TrailBlaze,34.53,Mid-Range|New Arrival
2678,WellnessHub Beauty Item 2678,Beauty,WellnessHub,347.99,Limited Edition|Organic|Premium
2679,HomeHaven Health & Wellness Item 2679,Health & Wellness,HomeHaven,10.65,Budget|Locally Made
2680,WellnessHub Home & Kitchen Item 2680,Home & Kitchen,WellnessHub,27.23,Mid-Range|Premium
2681,ReadMore Health & Wellness Item 2681,Health & Wellness,ReadMore,24.11,Budget|Locally Made|Summer Wear
2682,AutoPro Automotive Item 2682,Automotive,AutoPro,6.12,Budget|Premium
2683,ReadMore Clothing Item 2683,Clothing,ReadMore,8.59,Budget
2684,WellnessHub Grocery Item 2684,Grocery,WellnessHub,5.6,Budget|Discounted
2685,ComfortPlus Grocery Item 2685,Grocery,ComfortPlus,31.69,Mid-Range
2686,DriveMax Home & Kitchen Item 2686,Home & Kitchen,DriveMax,33.02,Mid-Range|Winter Wear
2687,PureSkin Books Item 2687,Books,PureSkin,6.15,Budget
2688,UrbanEdge Electronics Item 2688,Electronics,UrbanEdge,10.8,Budget
2689,HomeHaven Sports & Outdoors Item 2689,Sports & Outdoors,HomeHaven,94.54,Mid-Range
2690,GlowUp Sports & Outdoors Item 2690,Sports & Outdoors,GlowUp,58.83,Handmade|Mid-Range|Summer Wear
2691,FunZone Beauty Item 2691,Beauty,FunZone,31.0,Handmade|Locally Made|Mid-Range
2692,TechNova Automotive Item 2692,Automotive,TechNova,28.4,Imported|Mid-Range
2693,ElectraWave Clothing Item 2693,Clothing,ElectraWave,14.84,Budget|Handmade
2694,PageTurner Clothing Item 2694,Clothing,PageTurner,68.99,Mid-Range
2695,VitaLife Toys & Games Item 2695,Toys & Games,VitaLife,18.7,Budget|Imported|Mid-Range
2696,VitaLife Beauty Item 2696,Beauty,VitaLife,5.08,Budget|Discounted|Eco-Friendly
2697,GlowUp Electronics Item 2697,Electronics,GlowUp,177.22,Cruelty-Free|Premium|Winter Wear
2698,TechNova Books Item 2698,Books,TechNova,38.74,Cruelty-Free|Mid-Range
2699,NatureBite Toys & Games Item 2699,Toys & Games,NatureBite,38.66,Mid-Range|Premium|Winter Wear
2700,ActivePeak Health & Wellness Item 2700,Health & Wellness,ActivePeak,35.7,Mid-Range
2701,HomeHaven Electronics Item 2701,Electronics,HomeHaven,21.99,Budget
2702,TrailBlaze Electronics Item 2702,Electronics,TrailBlaze,39.03,Mid-Range|Premium
2703,VitaLife Books Item 2703,Books,VitaLife,20.69,Budget|Eco-Friendly|Premium
2704,VitaLife Electronics Item 2704,Electronics,VitaLife,25.07,Locally Made|Mid-Range
2705,AutoPro Books Item 2705,Books,AutoPro,50.16,Mid-Range
2706,UrbanEdge Beauty Item 2706,Beauty,UrbanEdge,38.32,Mid-Range
2707,PureSkin Electronics Item 2707,Electronics,PureSkin,24.04,Budget
2708,TrailBlaze Grocery Item 2708,Grocery,TrailBlaze,19.97,Budget
2709,HomeHaven Toys & Games Item 2709,Toys & Games,HomeHaven,18.75,Budget|Mid-Range
2710,UrbanEdge Toys & Games Item 2710,Toys & Games,UrbanEdge,4.18,Budget
2711,WellnessHub Electronics Item 2711,Electronics,WellnessHub,126.02,Premium
2712,PlayStar Health & Wellness Item 2712,Health & Wellness,PlayStar,118.98,Premium
2713,GlowUp Beauty Item 2713,Beauty,GlowUp,25.52,Locally Made|Mid-Range
2714,ReadMore Clothing Item 2714,Clothing,ReadMore,49.27,Imported|Mid-Range
2715,DriveMax Toys & Games Item 2715,Toys & Games,DriveMax,42.57,Mid-Range|Trending
2716,PureSkin Beauty Item 2716,Beauty,PureSkin,43.53,Limited Edition|Mid-Range|Premium
2717,ActivePeak Clothing Item 2717,Clothing,ActivePeak,43.12,Mid-Range|Premium|Trending
2718,AutoPro Health & Wellness Item 2718,Health & Wellness,AutoPro,24.33,Best Seller|Budget
2719,ActivePeak Health & Wellness Item 2719,Health & Wellness,ActivePeak,86.36,Eco-Friendly|Mid-Range
2720,NatureBite Toys & Games Item 2720,Toys & Games,NatureBite,432.07,Cruelty-Free|Premium
2721,GlowUp Electronics Item 2721,Electronics,GlowUp,32.54,Mid-Range|Premium
2722,DriveMax Books Item 2722,Books,DriveMax,19.4,Budget|Discounted|Locally Made
2723,NatureBite Health & Wellness Item 2723,Health & Wellness,NatureBite,26.34,Discounted|Mid-Range|Premium
2724,TechNova Home & Kitchen Item 2724,Home & Kitchen,TechNova,11.73,Budget|Winter Wear
2725,WellnessHub Toys & Games Item 2725,Toys & Games,WellnessHub,7.25,Budget|Eco-Friendly|New Arrival
2726,FunZone Beauty Item 2726,Beauty,FunZone,26.86,Locally Made|Mid-Range
2727,PureSkin Books Item 2727,Books,PureSkin,67.38,Cruelty-Free|Discounted|Mid-Range
2728,GlowUp Grocery Item 2728,Grocery,GlowUp,26.39,Mid-Range
2729,HomeHaven Health & Wellness Item 2729,Health & Wellness,HomeHaven,10.3,Budget|Limited Edition|Winter Wear
2730,ElectraWave Electronics Item 2730,Electronics,ElectraWave,10.38,Budget
2731,TechNova Sports & Outdoors Item 2731,Sports & Outdoors,TechNova,12.55,Budget|Cruelty-Free|Premium
2732,TechNova Toys & Games Item 2732,Toys & Games,TechNova,12.44,Budget|Mid-Range|Summer Wear
2733,TrailBlaze Electronics Item 2733,Electronics,TrailBlaze,22.35,Best Seller|Budget|Organic
2734,StyleCraft Grocery Item 2734,Grocery,StyleCraft,7.9,Budget
2735,UrbanEdge Books Item 2735,Books,UrbanEdge,9.22,Budget
2736,WellnessHub Health & Wellness Item 2736,Health & Wellness,WellnessHub,42.13,Handmade|Mid-Range|Trending
2737,ActivePeak Home & Kitchen Item 2737,Home & Kitchen,ActivePeak,13.66,Budget|Limited Edition|Locally Made
2738,StyleCraft Sports & Outdoors Item 2738,Sports & Outdoors,StyleCraft,115.63,Premium
2739,TrailBlaze Home & Kitchen Item 2739,Home & Kitchen,TrailBlaze,64.8,Mid-Range
2740,ElectraWave Sports & Outdoors Item 2740,Sports & Outdoors,ElectraWave,23.36,Budget|Imported
2741,DriveMax Health & Wellness Item 2741,Health & Wellness,DriveMax,43.05,Mid-Range
2742,TechNova Health & Wellness Item 2742,Health & Wellness,TechNova,188.72,Premium|Trending|Winter Wear
2743,GlowUp Electronics Item 2743,Electronics,GlowUp,8.12,Budget
2744,AutoPro Clothing Item 2744,Clothing,AutoPro,63.67,Handmade|Limited Edition|Mid-Range
2745,PlayStar Beauty Item 2745,Beauty,PlayStar,16.91,Budget|Mid-Range
2746,FunZone Clothing Item 2746,Clothing,FunZone,22.46,Budget
2747,HomeHaven Toys & Games Item 2747,Toys & Games,HomeHaven,72.09,Mid-Range
2748,ElectraWave Home & Kitchen Item 2748,Home & Kitchen,ElectraWave,31.73,Mid-Range
2749,ReadMore Sports & Outdoors Item 2749,Sports & Outdoors,ReadMore,21.78,Budget|Discounted|Summer Wear
2750,PlayStar Books Item 2750,Books,PlayStar,47.95,Mid-Range
2751,AutoPro Automotive Item 2751,Automotive,AutoPro,32.65,Best Seller|Mid-Range|Winter Wear
2752,ComfortPlus Home & Kitchen Item 2752,Home & Kitchen,ComfortPlus,66.25,Mid-Range
2753,TechNova Electronics Item 2753,Electronics,TechNova,210.84,Budget|Imported|Premium
2754,FreshPick Electronics Item 2754,Electronics,FreshPick,15.56,Budget|Mid-Range|Trending
2755,PageTurner Home & Kitchen Item 2755,Home & Kitchen,PageTurner,84.22,Discounted|Imported|Mid-Range
2756,FreshPick Clothing Item 2756,Clothing,FreshPick,100.14,Premium
2757,UrbanEdge Electronics Item 2757,Electronics,UrbanEdge,167.76,Budget|Premium
2758,GlowUp Sports & Outdoors Item 2758,Sports & Outdoors,GlowUp,1.99,Budget
2759,PageTurner Toys & Games Item 2759,Toys & Games,PageTurner,36.6,Mid-Range|Premium
2760,WellnessHub Books Item 2760,Books,WellnessHub,22.88,Budget
2761,ActivePeak Grocery Item 2761,Grocery,ActivePeak,26.28,Mid-Range|Summer Wear
2762,ComfortPlus Automotive Item 2762,Automotive,ComfortPlus,20.0,Budget
2763,NatureBite Health & Wellness Item 2763,Health & Wellness,NatureBite,8.5,Budget|Imported
2764,AutoPro Toys & Games Item 2764,Toys & Games,AutoPro,4.4,Budget|Discounted|Mid-Range
2765,NatureBite Books Item 2765,Books,NatureBite,63.03,Mid-Range
2766,DriveMax Grocery Item 2766,Grocery,DriveMax,15.41,Budget
2767,ElectraWave Electronics Item 2767,Electronics,ElectraWave,33.14,Best Seller|Mid-Range|Summer Wear
2768,UrbanEdge Sports & Outdoors Item 2768,Sports & Outdoors,UrbanEdge,92.4,Discounted|Mid-Range
2769,TrailBlaze Electronics Item 2769,Electronics,TrailBlaze,20.82,Budget|Trending
2770,HomeHaven Clothing Item 2770,Clothing,HomeHaven,493.72,Premium
2771,PlayStar Toys & Games Item 2771,Toys & Games,PlayStar,59.65,Mid-Range|Premium|Summer Wear
2772,FreshPick Books Item 2772,Books,FreshPick,2.41,Budget|Mid-Range
2773,UrbanEdge Books Item 2773,Books,UrbanEdge,118.06,Best Seller|Premium
2774,FreshPick Beauty Item 2774,Beauty,FreshPick,25.58,Mid-Range
2775,ActivePeak Toys & Games Item 2775,Toys & Games,ActivePeak,9.87,Budget
2776,PlayStar Electronics Item 2776,Electronics,PlayStar,83.3,Mid-Range
2777,ComfortPlus Home & Kitchen Item 2777,Home & Kitchen,ComfortPlus,25.99,Mid-Range
2778,DriveMax Home & Kitchen Item 2778,Home & Kitchen,DriveMax,64.89,Mid-Range
2779,TechNova Beauty Item 2779,Beauty,TechNova,154.69,Premium
2780,UrbanEdge Toys & Games Item 2780,Toys & Games,UrbanEdge,11.66,Budget|Handmade|Premium
2781,ActivePeak Toys & Games Item 2781,Toys & Games,ActivePeak,58.72,Mid-Range
2782,ReadMore Beauty Item 2782,Beauty,ReadMore,96.72,Mid-Range|Summer Wear
2783,ComfortPlus Toys & Games Item 2783,Toys & Games,ComfortPlus,55.11,Locally Made|Mid-Range
2784,GlowUp Beauty Item 2784,Beauty,GlowUp,53.22,Best Seller|Budget|Mid-Range
2785,NatureBite Electronics Item 2785,Electronics,NatureBite,163.13,Discounted|Handmade|Premium
2786,AutoPro Toys & Games Item 2786,Toys & Games,AutoPro,31.74,Budget|Mid-Range
2787,DriveMax Automotive Item 2787,Automotive,DriveMax,36.9,Mid-Range
2788,GlowUp Grocery Item 2788,Grocery,GlowUp,100.78,Premium
2789,TrailBlaze Health & Wellness Item 2789,Health & Wellness,TrailBlaze,159.17,Budget|Premium
2790,GlowUp Books Item 2790,Books,GlowUp,64.31,Mid-Range
2791,ElectraWave Automotive Item 2791,Automotive,ElectraWave,119.26,Eco-Friendly|Premium|Trending
2792,WellnessHub Clothing Item 2792,Clothing,WellnessHub,8.29,Best Seller|Budget
2793,WellnessHub Books Item 2793,Books,WellnessHub,40.92,Mid-Range|Organic|Summer Wear
2794,ReadMore Electronics Item 2794,Electronics,ReadMore,84.35,Mid-Range
2795,FreshPick Toys & Games Item 2795,Toys & Games,FreshPick,40.04,Mid-Range
2796,UrbanEdge Books Item 2796,Books,UrbanEdge,68.85,Mid-Range
2797,FunZone Toys & Games Item 2797,Toys & Games,FunZone,33.21,Mid-Range
2798,StyleCraft Clothing Item 2798,Clothing,StyleCraft,15.14,Budget|Summer Wear
2799,TrailBlaze Health & Wellness Item 2799,Health & Wellness,TrailBlaze,56.17,Mid-Range
2800,TechNova Books Item 2800,Books,TechNova,23.1,Budget
2801,UrbanEdge Clothing Item 2801,Clothing,UrbanEdge,18.79,Budget|Handmade|Locally Made
2802,PageTurner Toys & Games Item 2802,Toys & Games,PageTurner,7.37,Budget
2803,FreshPick Beauty Item 2803,Beauty,FreshPick,86.01,Limited Edition|Mid-Range|Trending
2804,FreshPick Home & Kitchen Item 2804,Home & Kitchen,FreshPick,167.21,Locally Made|Mid-Range|Premium
2805,FunZone Sports & Outdoors Item 2805,Sports & Outdoors,FunZone,67.28,Handmade|Mid-Range
